country,year,population,gdp,coal_prod_change_twh,coal_prod_per_capita,coal_production,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,gas_prod_change_twh,gas_prod_per_capita,gas_production,hydro_elec_per_capita,hydro_electricity,low_carbon_elec_per_capita,low_carbon_electricity,nuclear_elec_per_capita,nuclear_electricity,oil_prod_change_twh,oil_prod_per_capita,oil_production,other_renewable_electricity,other_renewables_elec_per_capita,primary_energy_consumption,continent
Argentina,2013,42388268.0,849753975954.906,-0.079,12.74,0.543,3.999,37.803,23181.37,1.157,-21.458,8174.193,346.58,769.019,32.607,964.605,40.892,135.497,5.745,-7.659,8293.618,351.831,1.435,34.506,983.606,South America
Argentina,2014,42824064.0,828340167221.249,-0.172,8.603,0.371,-0.169,-1.595,22908.64,1.185,-0.717,8074.474,345.877,756.96,32.426,928.279,39.758,123.093,5.273,-4.679,8099.987,347.164,1.405,32.809,982.06,South America
Argentina,2015,43257064.0,850306147939.906,-0.152,5.007,0.219,1.739,17.106,23075.208,1.175,10.081,8226.9,355.971,740.318,32.034,941.728,40.742,153.896,6.659,3.018,8088.705,350.192,1.435,33.176,999.214,South America
Argentina,2016,43668236.0,830741753383.899,-0.057,3.646,0.162,-0.467,-4.583,22753.435,1.197,17.974,8561.241,373.96,674.923,29.483,892.147,38.964,179.581,7.844,-16.536,7633.905,333.668,1.074,24.585,994.679,South America
Argentina,2017,44054616.0,852944529668.948,-0.057,3.646,0.162,-0.115,-1.08,22529.857,1.165,-1.345,8455.848,372.629,715.952,31.552,891.836,39.296,131.274,5.785,-16.253,7198.076,317.426,1.315,29.84,993.648,South America
Argentina,2018,44413592.0,831746324680.566,-0.057,3.646,0.162,-0.726,-7.13,22187.758,1.186,22.816,8901.436,395.46,721.46,32.054,936.849,41.615,146.943,6.528,3.518,7219.176,320.956,1.435,33.894,986.567,South America
Barbados,1950,210556.0,701404563.364,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,110.346,0.023,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1951,215438.0,741702636.147,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,0.012,164.046,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1952,219481.0,783501673.178,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,0.012,216.207,0.047,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1953,222736.0,827494585.88,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,212.976,0.047,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1954,225315.0,875455428.639,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.012,156.64,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1955,227330.0,925938551.496,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,155.208,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1956,228628.0,980282843.959,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,0.012,207.362,0.047,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1957,229474.0,1038562703.105,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.012,153.712,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1958,230355.0,1095923880.844,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,153.106,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1959,231418.0,1156668642.794,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,152.38,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1960,232560.0,1223221663.184,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.012,99.443,0.023,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1961,233702.0,1297540216.93,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,0.012,150.844,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1962,234839.0,1347178152.892,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,150.089,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1963,235884.0,1384707158.739,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,0.012,200.832,0.047,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1964,236840.0,1472437171.664,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.012,148.78,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1965,237698.0,1511989855.363,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,148.226,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1966,238497.0,1614785469.754,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,147.712,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1967,239253.0,1777033503.111,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,147.23,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1968,239921.0,2018654707.556,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,146.806,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1969,240598.0,2207098119.285,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,146.379,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1970,241402.0,2435811495.369,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,145.875,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1971,242357.0,2533311636.717,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,0.012,195.338,0.047,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1972,243468.0,2556822660.248,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,194.425,0.047,0.0,0.0,-0.038,-0.0,0.0,0.0,0.012,36.201,0.009,0.0,0.0,4.273,North America
Barbados,1973,244650.0,2594824996.544,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.012,143.874,0.035,0.0,0.0,-0.038,-0.0,0.0,0.0,0.012,83.854,0.02,0.0,0.0,4.273,North America
Barbados,1974,245861.0,2478720686.354,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.012,93.799,0.023,0.0,0.0,-0.038,-0.0,0.0,0.0,0.07,369.28,0.091,0.0,0.0,4.273,North America
Barbados,1975,247096.0,2425428139.048,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,93.305,0.023,0.0,0.0,-0.038,-0.0,0.0,0.0,0.106,794.079,0.196,0.0,0.0,4.273,North America
Barbados,1976,248363.0,2534502247.822,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,0.024,190.496,0.047,0.0,0.0,-0.038,-0.0,0.0,0.0,0.035,931.476,0.232,0.0,0.0,4.273,North America
Barbados,1977,249669.0,2624812304.954,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.0,189.475,0.047,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.035,785.772,0.196,0.0,0.0,4.273,North America
Barbados,1978,251019.0,2754546623.795,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,0.073,478.403,0.12,0.0,0.0,-0.038,-0.0,0.0,0.0,0.235,1714.895,0.43,0.0,0.0,4.273,North America
Barbados,1979,252340.0,2973727890.527,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,0.024,572.025,0.145,0.0,0.0,-0.038,-0.0,0.0,0.0,0.023,1798.707,0.454,0.0,0.0,4.273,North America
Barbados,1980,253582.0,3107751452.276,0.0,0.0,0.0,4.082,0.174,16856.001,1.377,-0.022,483.109,0.123,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.457,-11.917,-0.003,0.0,0.0,4.273,North America
Barbados,1981,254695.0,3043528336.874,0.0,0.0,0.0,4.082,0.174,17471.131,1.464,-0.0,480.977,0.123,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,-11.917,-0.003,0.0,0.0,4.448,North America
Barbados,1982,255654.0,2892320726.568,0.0,0.0,0.0,1.38,0.062,17648.906,1.562,-0.0,479.154,0.123,0.0,0.0,-0.038,-0.0,0.0,0.0,0.485,2461.448,0.629,0.0,0.0,4.511,North America
Barbados,1983,256516.0,2914051893.516,0.0,0.0,0.0,5.502,0.249,18561.318,1.636,-0.0,477.528,0.123,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,2453.136,0.629,0.0,0.0,4.761,North America
Barbados,1984,257291.0,3016584474.914,0.0,0.0,0.0,-3.687,-0.175,17825.788,1.523,-0.0,476.074,0.123,0.0,0.0,-0.038,-0.0,0.0,0.0,0.485,4926.053,1.267,0.0,0.0,4.585,North America
Barbados,1985,257917.0,3048117746.844,0.0,0.0,0.0,10.577,0.486,19668.353,1.666,-0.0,474.906,0.123,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.006,4891.409,1.261,0.0,0.0,5.072,North America
Barbados,1986,258377.0,3204551461.688,0.0,0.0,0.0,4.895,0.249,20598.29,1.663,-0.0,474.052,0.123,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,4882.679,1.261,0.0,0.0,5.322,North America
Barbados,1987,258668.0,3289836815.035,0.0,0.0,0.0,-4.841,-0.258,19583.135,1.542,-0.031,353.913,0.091,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.38,3409.863,0.882,0.0,0.0,5.065,North America
Barbados,1988,258771.0,3408422145.246,0.0,0.0,0.0,-5.899,-0.299,18423.934,1.4,0.132,1071.086,0.277,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.061,3175.603,0.822,0.0,0.0,4.767,North America
Barbados,1989,258767.0,3529662045.679,0.0,0.0,0.0,8.884,0.424,20066.07,1.473,0.031,1190.658,0.308,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.129,2677.888,0.693,0.0,0.0,5.192,North America
Barbados,1990,258871.0,3410243519.782,0.0,0.0,0.0,5.963,0.309,21258.158,1.616,0.062,1430.039,0.37,0.0,0.0,-0.038,-0.0,0.0,0.0,0.063,2921.237,0.756,0.0,0.0,5.503,North America
Barbados,1991,259414.0,3239077636.473,0.0,0.0,0.0,1.104,0.061,21451.541,1.72,-0.011,1384.921,0.359,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,2915.098,0.756,0.0,0.0,5.564,North America
Barbados,1992,260226.0,3031284924.695,0.0,0.0,0.0,5.657,0.314,22597.608,1.943,0.132,2010.342,0.524,0.0,0.0,-0.038,-0.0,0.0,0.0,0.129,3401.604,0.885,0.0,0.0,5.88,North America
Barbados,1993,261001.0,3020377049.641,0.0,0.0,0.0,-2.583,-0.152,21952.818,1.9,-0.011,1962.499,0.512,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.066,3139.734,0.82,0.0,0.0,5.73,North America
Barbados,1994,261720.0,3048468715.376,0.0,0.0,0.0,-5.218,-0.299,20754.475,1.785,-0.011,1915.35,0.501,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.064,2889.307,0.756,0.0,0.0,5.432,North America
Barbados,1995,262309.0,3078396196.674,0.0,0.0,0.0,3.792,0.207,21496.786,1.834,0.011,1952.689,0.512,0.0,0.0,-0.038,-0.0,0.0,0.0,0.063,3124.019,0.82,0.0,0.0,5.639,North America
Barbados,1996,262808.0,3167713691.073,0.0,0.0,0.0,-10.308,-0.581,19248.857,1.6,-0.022,1865.828,0.49,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.188,2402.358,0.631,0.0,0.0,5.059,North America
Barbados,1997,263234.0,3278474563.381,0.0,0.0,0.0,18.124,1.039,23166.761,1.863,-0.022,1779.794,0.468,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.066,2151.487,0.566,0.0,0.0,6.098,North America
Barbados,1998,263647.0,3361733015.432,0.0,0.0,0.0,1.563,0.096,23495.876,1.845,-0.065,1528.363,0.403,0.0,0.0,-0.038,-0.0,0.0,0.0,0.443,3828.109,1.009,0.0,0.0,6.195,North America
Barbados,1999,264181.0,3346310514.299,0.0,0.0,0.0,4.706,0.291,24555.086,1.941,0.109,1938.817,0.512,0.0,0.0,-0.038,-0.0,0.0,0.0,0.189,4538.896,1.199,0.0,0.0,6.487,North America
Barbados,2000,264663.0,3458573253.419,0.0,0.0,0.0,7.541,0.489,26361.049,2.021,-0.1,1560.132,0.413,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.232,3656.033,0.968,0.0,0.0,6.977,North America
Barbados,2001,265384.0,3336126237.85,0.0,0.0,0.0,0.041,0.003,26304.785,2.095,-0.062,1321.607,0.35,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.166,3018.537,0.801,0.0,0.0,6.982,North America
Barbados,2002,266467.0,3324220384.678,0.0,0.0,0.0,0.658,0.046,26374.583,2.117,-0.035,1184.131,0.316,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.171,2362.7,0.629,0.0,0.0,7.028,North America
Barbados,2003,267509.0,3367867099.545,0.0,0.0,0.0,1.054,0.075,26553.012,2.112,-0.0,1179.499,0.316,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,2353.45,0.629,0.0,0.0,7.104,North America
Barbados,2004,268514.0,3375530127.396,0.0,0.0,0.0,0.731,0.053,26651.332,2.123,0.011,1215.755,0.326,0.0,0.0,-0.038,-0.0,0.0,0.0,0.002,2351.053,0.631,0.0,0.0,7.157,North America
Barbados,2005,269489.0,3472514517.778,0.0,0.0,0.0,0.76,0.055,26760.954,2.08,-0.04,1063.422,0.287,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.002,2336.071,0.629,0.0,0.0,7.212,North America
Barbados,2006,270436.0,3629465272.965,0.0,0.0,0.0,0.209,0.015,26727.608,1.994,0.006,1080.392,0.292,0.0,0.0,-0.038,-0.0,0.0,0.0,0.021,2406.054,0.651,0.0,0.0,7.23,North America
Barbados,2007,271460.0,3650278918.945,0.0,0.0,0.0,-4.644,-0.334,25396.899,1.892,-0.088,753.387,0.204,0.0,0.0,-0.038,-0.0,0.0,0.0,0.047,2571.914,0.698,0.0,0.0,6.895,North America
Barbados,2008,272647.0,3625851921.698,0.0,0.0,0.0,18.024,1.047,29841.759,2.247,-0.02,677.156,0.185,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.003,2547.948,0.695,0.0,0.0,8.138,North America
Barbados,2009,273801.0,3453008816.248,0.0,0.0,0.0,-5.817,-0.471,27996.746,2.224,-0.008,646.666,0.177,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.214,1756.006,0.481,0.0,0.0,7.668,North America
Barbados,2010,274717.0,3424857839.152,0.0,0.0,0.0,-3.67,-0.28,26886.348,2.161,-0.002,637.357,0.175,0.0,0.0,-0.038,-0.0,0.0,0.0,0.149,2291.35,0.629,0.0,0.0,7.388,North America
Barbados,2011,275501.0,3412522107.549,0.0,0.0,0.0,4.968,0.367,28144.251,2.277,0.004,649.76,0.179,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.0,2284.796,0.629,0.0,0.0,7.755,North America
Barbados,2012,276207.0,3421577920.884,0.0,0.0,0.0,-6.077,-0.469,26374.868,2.132,0.026,742.384,0.205,0.0,0.0,-0.038,-0.0,0.0,0.0,0.002,2285.201,0.631,0.0,0.0,7.287,North America
Barbados,2013,276873.0,3418677853.203,0.0,0.0,0.0,1.545,0.113,26722.099,2.168,0.035,869.045,0.24,0.0,0.0,-0.038,-0.0,0.0,0.0,-0.002,2273.415,0.629,0.0,0.0,7.401,North America
Barbados,2014,277501.0,3422101665.99,0.0,0.0,0.0,-12.784,-0.811,23166.828,1.882,-0.087,554.213,0.154,0.0,0.0,36.262,0.01,0.0,0.0,-0.0,2268.243,0.629,0.0,0.0,6.431,North America
Barbados,2015,278095.0,3454194011.967,0.0,0.0,0.0,6.401,0.411,24600.055,1.984,0.038,691.993,0.192,0.0,0.0,36.184,0.01,0.0,0.0,-0.0,2263.373,0.629,0.0,0.0,6.844,North America
Barbados,2016,278660.0,3499336404.635,0.0,0.0,0.0,2.02,0.138,25050.158,1.999,-0.006,668.417,0.186,0.0,0.0,67.074,0.019,0.0,0.0,0.002,2264.98,0.631,0.0,0.0,6.983,North America
Barbados,2017,279199.0,3532598215.928,0.0,0.0,0.0,-5.255,-0.366,23694.368,1.876,-0.006,668.417,0.186,0.0,0.0,67.074,0.019,0.0,0.0,0.002,2264.98,0.631,0.0,0.0,6.618,North America
Barbados,2018,279702.0,3522795079.443,0.0,0.0,0.0,6.236,0.412,25129.566,1.999,-0.006,668.417,0.186,0.0,0.0,67.074,0.019,0.0,0.0,0.002,2264.98,0.631,0.0,0.0,7.031,North America
Bolivia,1900,1813429.0,2415234896.811,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1901,1840504.0,2523368148.736,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1902,1862946.0,2454875726.308,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1903,1880588.0,2468453022.123,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1904,1898393.0,2492468122.786,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1905,1916363.0,2601617621.664,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1906,1934499.0,2715746293.575,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1907,1952802.0,2748510167.341,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1908,1971275.0,2859280571.112,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1909,1992797.0,2946039987.541,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1910,2017450.0,3087129925.074,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1911,2045315.0,3166992333.339,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1912,2076476.0,3273840172.978,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1913,2111020.0,3442429963.882,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1914,2146135.0,3327157532.119,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1915,2181829.0,3447929214.725,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1916,2218112.0,3592895441.549,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1917,2254994.0,3900949637.61,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1918,2289257.0,3990214322.584,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1919,2322343.0,4046238245.835,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1920,2354214.0,4069399832.739,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1921,2384831.0,3937782612.508,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1922,2414156.0,4320075538.081,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1923,2442148.0,4385675782.865,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1924,2470465.0,4591093407.019,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1925,2499110.0,4797585635.844,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1926,2528087.0,4883448605.744,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1927,2557400.0,5248938107.745,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.002,-6.477,-0.045,0.11,12.763,21.812,South America
Bolivia,1928,2587054.0,5468647459.863,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,0.01,-1.963,-0.033,0.11,12.763,21.812,South America
Bolivia,1929,2617053.0,5699130109.435,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,0.022,6.912,-0.01,0.11,12.763,21.812,South America
Bolivia,1930,2647402.0,5415874087.202,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,0.01,11.17,0.002,0.11,12.763,21.812,South America
Bolivia,1931,2678105.0,4893115934.467,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.025,2.245,-0.022,0.11,12.763,21.812,South America
Bolivia,1932,2709166.0,4553874551.352,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,0.034,15.078,0.013,0.11,12.763,21.812,South America
Bolivia,1933,2740590.0,4795533089.505,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,0.104,53.186,0.119,0.11,12.763,21.812,South America
Bolivia,1934,2772378.0,5218073302.092,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,0.069,77.777,0.189,0.11,12.763,21.812,South America
Bolivia,1935,2804535.0,5467956422.218,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,0.01,80.976,0.2,0.11,12.763,21.812,South America
Bolivia,1936,2837065.0,5678292033.779,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,-0.095,47.04,0.106,0.11,12.763,21.812,South America
Bolivia,1937,2869973.0,6139583313.478,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,0.034,58.634,0.142,0.11,12.763,21.812,South America
Bolivia,1938,2903262.0,6343321160.856,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,0.022,65.933,0.165,0.11,12.763,21.812,South America
Bolivia,1939,2931704.0,6568763451.771,0.0,0.0,0.0,14.749,3.221,3806.834,0.979,-0.006,-12.59,-0.115,226.943,1.95,239.705,2.059,0.0,0.0,0.115,105.068,0.282,0.11,12.763,21.812,South America
